CD_NOM,FAMILLE,NOM_VALIDE
127454,Fabaceae,Trifolium repens
152226,Fabaceae,Trifolium repens var. repens
152221,Fabaceae,Trifolium repens var. biasolettii
152223,Fabaceae,Trifolium repens var. gigas
152225,Fabaceae,Trifolium repens var. pozzicola
127457,Fabaceae,Trifolium resupinatum
141905,Fabaceae,Trifolium resupinatum var. resupinatum
152229,Fabaceae,Trifolium resupinatum var. majus
718794,Fabaceae,Trifolium resupinatum var. microcephalum
127458,Fabaceae,Trifolium retusum
127463,Fabaceae,Trifolium rubens
127469,Fabaceae,Trifolium saxatile
127470,Fabaceae,Trifolium scabrum
141911,Fabaceae,Trifolium scabrum subsp. scabrum
141910,Fabaceae,Trifolium scabrum subsp. lucanicum
1002434,Fabaceae,Trifolium scutatum
127475,Fabaceae,Trifolium setiferum
127482,Fabaceae,Trifolium spadiceum
127488,Fabaceae,Trifolium spumosum
160269,Fabaceae,Trifolium squamosum
127490,Fabaceae,Trifolium squarrosum
127491,Fabaceae,Trifolium stellatum
127495,Fabaceae,Trifolium striatum
127496,Fabaceae,Trifolium strictum
127498,Fabaceae,Trifolium subterraneum
152247,Fabaceae,Trifolium subterraneum var. subterraneum
152244,Fabaceae,Trifolium subterraneum var. flagelliforme
127500,Fabaceae,Trifolium suffocatum
127501,Fabaceae,Trifolium sylvaticum
127503,Fabaceae,Trifolium thalii
127506,Fabaceae,Trifolium tomentosum
127510,Fabaceae,Trifolium uniflorum
127514,Fabaceae,Trifolium vesiculosum
152250,Fabaceae,Trifolium vesiculosum var. vesiculosum
152249,Fabaceae,Trifolium vesiculosum var. rumelicum
198639,Fabaceae,Trigonella
717678,Fabaceae,Trigonella anguina
127555,Fabaceae,Trigonella caerulea
788965,Fabaceae,Trigonella caerulea subsp. caerulea
141934,Fabaceae,Trigonella caerulea subsp. procumbens
969331,Fabaceae,Trigonella calliceras
717679,Fabaceae,Trigonella capitata
127559,Fabaceae,Trigonella esculenta
127561,Fabaceae,Trigonella foenum-graecum
717680,Fabaceae,Trigonella geminiflora
127563,Fabaceae,Trigonella gladiata
717681,Fabaceae,Trigonella hamosa
717682,Fabaceae,Trigonella laciniata
717683,Fabaceae,Trigonella macroglochin
717684,Fabaceae,Trigonella spicata
127576,Fabaceae,Trigonella spinosa
717685,Fabaceae,Trigonella spruneriana
198902,Fabaceae,Vicia
129102,Fabaceae,Vicia altissima
717696,Fabaceae,Vicia amphicarpa
129109,Fabaceae,Vicia angustifolia
129115,Fabaceae,Vicia argentea
129124,Fabaceae,Vicia benghalensis
129127,Fabaceae,Vicia bithynica
129137,Fabaceae,Vicia cassubica
129144,Fabaceae,Vicia cordata
129147,Fabaceae,Vicia cracca
129150,Fabaceae,Vicia cusnae
129152,Fabaceae,Vicia dalmatica
129153,Fabaceae,Vicia dasycarpa
129157,Fabaceae,Vicia disperma
129159,Fabaceae,Vicia dumetorum
129165,Fabaceae,Vicia elegantissima
160965,Fabaceae,Vicia eriocarpa
129171,Fabaceae,Vicia faba
161358,Fabaceae,Vicia faba var. faba
152446,Fabaceae,Vicia faba var. equina
152447,Fabaceae,Vicia faba var. minor
129180,Fabaceae,Vicia glauca
129186,Fabaceae,Vicia grandiflora
129195,Fabaceae,Vicia hybrida
129198,Fabaceae,Vicia incana
129344,Fabaceae,Vicia x guyotii
129345,Fabaceae,Vicia x marchandii
129347,Fabaceae,Vicia x zabelii
129202,Fabaceae,Vicia johannis
129203,Fabaceae,Vicia laeta
129207,Fabaceae,Vicia lathyroides
129211,Fabaceae,Vicia lens
892234,Fabaceae,Vicia lens subsp. lens
892236,Fabaceae,Vicia lens subsp. ervoides
892235,Fabaceae,Vicia lens subsp. lamottei
129216,Fabaceae,Vicia leucantha
129225,Fabaceae,Vicia lutea
142212,Fabaceae,Vicia lutea subsp. lutea
142214,Fabaceae,Vicia lutea subsp. vestita
129227,Fabaceae,Vicia macrocarpa
129233,Fabaceae,Vicia melanops
129242,Fabaceae,Vicia monantha
142216,Fabaceae,Vicia monantha subsp. monantha
718432,Fabaceae,Vicia monantha subsp. calcarata
129245,Fabaceae,Vicia monardii
129252,Fabaceae,Vicia narbonensis
129255,Fabaceae,Vicia nigricans
129260,Fabaceae,Vicia onobrychioides
129263,Fabaceae,Vicia orobus
129265,Fabaceae,Vicia pannonica
129271,Fabaceae,Vicia peregrina
129275,Fabaceae,Vicia pisiformis
129284,Fabaceae,Vicia pseudocracca
129290,Fabaceae,Vicia pyrenaica
129298,Fabaceae,Vicia sativa
129299,Fabaceae,Vicia saxatilis
129302,Fabaceae,Vicia segetalis
129305,Fabaceae,Vicia sepium
129307,Fabaceae,Vicia serratifolia
129308,Fabaceae,Vicia sicula
129322,Fabaceae,Vicia tenuifolia
1002340,Fabaceae,Vicia vicioides
129340,Fabaceae,Vicia villosa
779634,Fabaceae,Guianodendron
779635,Fabaceae,Guianodendron praeclarum
715604,Fabaceae,Acmispon
717052,Fabaceae,Acmispon americanus
189258,Fabaceae,Anthyllis
82965,Fabaceae,Anthyllis barba-jovis
717086,Fabaceae,Anthyllis circinnata
82972,Fabaceae,Anthyllis cytisoides
82979,Fabaceae,Anthyllis hermanniae
82985,Fabaceae,Anthyllis montana
131465,Fabaceae,Anthyllis montana subsp. montana
82999,Fabaceae,Anthyllis vulneraria
131493,Fabaceae,Anthyllis vulneraria subsp. vulneraria
131467,Fabaceae,Anthyllis vulneraria subsp. alpestris
131475,Fabaceae,Anthyllis vulneraria subsp. forondae
612396,Fabaceae,Anthyllis vulneraria subsp. guyotii
131489,Fabaceae,Anthyllis vulneraria subsp. rubriflora
131494,Fabaceae,Anthyllis vulneraria subsp. vulnerarioides
191166,Fabaceae,Coronilla
92515,Fabaceae,Coronilla coronata
160432,Fabaceae,Coronilla cretica
92521,Fabaceae,Coronilla glauca
92525,Fabaceae,Coronilla juncea
92527,Fabaceae,Coronilla minima
133436,Fabaceae,Coronilla minima subsp. minima
133435,Fabaceae,Coronilla minima subsp. lotoides
92534,Fabaceae,Coronilla repanda
1002327,Fabaceae,Coronilla repanda subsp. dura
92536,Fabaceae,Coronilla scorpioides
92537,Fabaceae,Coronilla securidaca
92543,Fabaceae,Coronilla vaginalis
92544,Fabaceae,Coronilla valentina
92546,Fabaceae,Coronilla varia
191932,Fabaceae,Dorycnopsis
95285,Fabaceae,Dorycnopsis gerardi
193292,Fabaceae,Hippocrepis
619605,Fabaceae,Hippocrepis bicontorta
102840,Fabaceae,Hippocrepis biflora
102841,Fabaceae,Hippocrepis ciliata
102842,Fabaceae,Hippocrepis comosa
717269,Fabaceae,Hippocrepis conradiae
102845,Fabaceae,Hippocrepis emerus
136643,Fabaceae,Hippocrepis emerus subsp. emerus
102851,Fabaceae,Hippocrepis multisiliquosa
102857,Fabaceae,Hippocrepis scorpioides
194288,Fabaceae,Lotus
672255,Fabaceae,Lotus anfractuosus
106634,Fabaceae,Lotus angustissimus
106641,Fabaceae,Lotus biflorus
106645,Fabaceae,Lotus castellanus
106651,Fabaceae,Lotus conimbricensis
717985,Fabaceae,Lotus conjugatus
718584,Fabaceae,Lotus conjugatus subsp. requienii
106653,Fabaceae,Lotus corniculatus
137440,Fabaceae,Lotus corniculatus subsp. corniculatus
137438,Fabaceae,Lotus corniculatus subsp. alpinus
137441,Fabaceae,Lotus corniculatus subsp. delortii
137447,Fabaceae,Lotus corniculatus subsp. preslii
106656,Fabaceae,Lotus creticus
106657,Fabaceae,Lotus cytisoides
137461,Fabaceae,Lotus cytisoides subsp. cytisoides
106664,Fabaceae,Lotus dorycnium
106666,Fabaceae,Lotus edulis
106670,Fabaceae,Lotus glaber
717298,Fabaceae,Lotus halophilus
610901,Fabaceae,Lotus herbaceus
106677,Fabaceae,Lotus hirsutus
106678,Fabaceae,Lotus hispidus
988071,Fabaceae,Lotus x medioximus
811201,Fabaceae,Lotus jordanii
106682,Fabaceae,Lotus longisiliquosus
106685,Fabaceae,Lotus maritimus
148436,Fabaceae,Lotus maritimus var. maritimus
148435,Fabaceae,Lotus maritimus var. hirsutus
106694,Fabaceae,Lotus ornithopodioides
106696,Fabaceae,Lotus parviflorus
106698,Fabaceae,Lotus pedunculatus
106708,Fabaceae,Lotus rectus
106720,Fabaceae,Lotus tetragonolobus
195539,Fabaceae,Ornithopus
111406,Fabaceae,Ornithopus compressus
111429,Fabaceae,Ornithopus x bardiei
111430,Fabaceae,Ornithopus x huelsenii
111431,Fabaceae,Ornithopus x martinii
111419,Fabaceae,Ornithopus perpusillus
111420,Fabaceae,Ornithopus pinnatus
111424,Fabaceae,Ornithopus sativus
138455,Fabaceae,Ornithopus sativus subsp. sativus
197530,Fabaceae,Scorpiurus
121926,Fabaceae,Scorpiurus muricatus
121929,Fabaceae,Scorpiurus subvillosus
160126,Fabaceae,Scorpiurus sulcatus
121933,Fabaceae,Scorpiurus vermiculatus
198661,Fabaceae,Tripodion
127619,Fabaceae,Tripodion tetraphyllum
671620,Fabaceae,Canavalia favieri
447162,Fabaceae,Canavalia raiateensis
671756,Fabaceae,Canavalia veillonii
629756,Fabaceae,Galactia albiflora
629757,Fabaceae,Galactia dubia
629759,Fabaceae,Galactia longifolia
629760,Fabaceae,Galactia nummularia
629761,Fabaceae,Galactia rubra
629762,Fabaceae,Galactia striata
671353,Fabaceae,Tephrosia leratiana
962395,Fabaceae,Wisteriopsis
962398,Fabaceae,Wisteriopsis japonica
733749,Fabaceae,Ormosia cinerea
733752,Fabaceae,Ormosia costulata
630276,Fabaceae,Ormosia krugii
733756,Fabaceae,Ormosia melanocarpa
731237,Fabaceae,Spirotropis
733772,Fabaceae,Spirotropis longifolia
189329,Fabaceae,Apios
83177,Fabaceae,Apios americana
672371,Fabaceae,Arthroclianthus
673499,Fabaceae,Arthroclianthus andersonii
674252,Fabaceae,Arthroclianthus angustifolius
673500,Fabaceae,Arthroclianthus balansae
673378,Fabaceae,Arthroclianthus cuneatus
673379,Fabaceae,Arthroclianthus deplanchei
673380,Fabaceae,Arthroclianthus grandifolius
673382,Fabaceae,Arthroclianthus leratii
673383,Fabaceae,Arthroclianthus macrobotryosus
673384,Fabaceae,Arthroclianthus macrophyllus
673385,Fabaceae,Arthroclianthus maximus
673386,Fabaceae,Arthroclianthus microbotrys
673387,Fabaceae,Arthroclianthus obovatus
900992,Fabaceae,Arthroclianthus sanguineus
189893,Fabaceae,Bituminaria
86083,Fabaceae,Bituminaria bituminosa
191352,Fabaceae,Cullen
93562,Fabaceae,Cullen americanum
629540,Fabaceae,Desmodium glabrum
672453,Fabaceae,Desmodium kaalense
929316,Fabaceae,Desmodium scorpiurus
445670,Fabaceae,Erythrina
897609,Fabaceae,Erythrina corallodendron var. corallodendron
639545,Fabaceae,Erythrina corallodendron var. bicolor
629666,Fabaceae,Erythrina crista-galli
447191,Fabaceae,Erythrina tahitensis
192848,Fabaceae,Glycine
100422,Fabaceae,Glycine max
929293,Fabaceae,Grona adscendens
194052,Fabaceae,Lespedeza
611043,Fabaceae,Lespedeza thunbergii
671999,Fabaceae,Mucuna neocaledonica
779181,Fabaceae,Mucuna pallida
672699,Fabaceae,Nephrodesmus
674055,Fabaceae,Nephrodesmus francii
673393,Fabaceae,Nephrodesmus hochreutineri
673394,Fabaceae,Nephrodesmus parvifolius
673395,Fabaceae,Nephrodesmus sericeus
921582,Fabaceae,Oxytes deplanchei
673391,Fabaceae,Desmodium deplanchei var. deplanchei
673869,Fabaceae,Desmodium deplanchei var. ovalifolium
921583,Fabaceae,Oxytes pycnostachya
196076,Fabaceae,Phaseolus
113062,Fabaceae,Phaseolus coccineus
113075,Fabaceae,Phaseolus vulgaris
196929,Fabaceae,Pueraria
532917,Fabaceae,Pueraria montana
532918,Fabaceae,Pueraria montana var. lobata
447217,Fabaceae,Vigna unguiculata
197249,Fabaceae,Robinia
611486,Fabaceae,Robinia x ambigua
117866,Fabaceae,Robinia x margarettae
611487,Fabaceae,Robinia neomexicana
117860,Fabaceae,Robinia pseudoacacia
704815,Fabaceae,Sesbania
445688,Fabaceae,Sesbania coccinea
674642,Fabaceae,Sesbania coccinea subsp. coccinea
448256,Fabaceae,Sesbania coccinea subsp. atollensis
448777,Fabaceae,Sesbania coccinea var. atollensis
448778,Fabaceae,Sesbania coccinea var. marchionica
448780,Fabaceae,Sesbania coccinea var. parkinsonii
448779,Fabaceae,Sesbania coccinea var. tuamotensis
993219,Fabaceae,Sesbania herbacea
122993,Fabaceae,Sesbania punicea
189121,Fabaceae,Anagyris
82350,Fabaceae,Anagyris foetida
197759,Fabaceae,Sophora
969317,Fabaceae,Sophora alopecuroides
706820,Fabaceae,Sophora denudata
830260,Fabaceae,Sophora jabandao
446639,Fabaceae,Sophora mangarevaensis
446640,Fabaceae,Sophora raivavaeensis
446641,Fabaceae,Sophora rapaensis
995186,Fabaceae,Styphnolobium
125244,Fabaceae,Styphnolobium japonicum
733777,Fabaceae,Swartzia amshoffiana
733778,Fabaceae,Swartzia aptera
779714,Fabaceae,Swartzia bannia
733780,Fabaceae,Swartzia benthamiana
767285,Fabaceae,Swartzia brachystachya
779449,Fabaceae,Swartzia canescens
630756,Fabaceae,Swartzia caribaea
733782,Fabaceae,Swartzia guianensis
733783,Fabaceae,Swartzia hostmannii
741413,Fabaceae,Swartzia panacoco var. panacoco
741415,Fabaceae,Swartzia panacoco var. polyanthera
741417,Fabaceae,Swartzia panacoco var. sagotii
767293,Fabaceae,Swartzia prouacensis
767299,Fabaceae,Swartzia viridiflora
198962,Fabaceae,Wisteria
130116,Fabaceae,Wisteria floribunda
130118,Fabaceae,Wisteria sinensis
672382,Polygalaceae,Balgoya
673415,Polygalaceae,Balgoya pacifica
730779,Polygalaceae,Barnhartia
734626,Polygalaceae,Barnhartia floribunda
847102,Polygalaceae,Moutabea arianiae
847115,Polygalaceae,Asemeia echinosperma
196529,Polygalaceae,Polygala
114522,Polygalaceae,Polygala alpestris
139037,Polygalaceae,Polygala alpestris subsp. alpestris
114523,Polygalaceae,Polygala alpina
114526,Polygalaceae,Polygala amarella
630462,Polygalaceae,Polygala antillensis
114539,Polygalaceae,Polygala calcarea
114545,Polygalaceae,Polygala comosa
114548,Polygalaceae,Polygala curtissii
114554,Polygalaceae,Polygala exilis
932727,Polygalaceae,Polygala x dalmaisiana
114597,Polygalaceae,Polygala x heribaudii
114598,Polygalaceae,Polygala x hybrida
114601,Polygalaceae,Polygala x skrivanekii
114602,Polygalaceae,Polygala x vilhelmii
734637,Polygalaceae,Polygala membranacea
114569,Polygalaceae,Polygala monspeliaca
114572,Polygalaceae,Polygala myrtifolia
114573,Polygalaceae,Polygala nicaeensis
139054,Polygalaceae,Polygala nicaeensis subsp. nicaeensis
114579,Polygalaceae,Polygala pedemontana
114586,Polygalaceae,Polygala rupestris
114589,Polygalaceae,Polygala serpyllifolia
114595,Polygalaceae,Polygala vulgaris
139075,Polygalaceae,Polygala vulgaris subsp. vulgaris
139069,Polygalaceae,Polygala vulgaris subsp. oxyptera
847196,Polygalaceae,Polygaloides
847197,Polygalaceae,Polygaloides chamaebuxus
847198,Polygalaceae,Polygaloides vayredae
734648,Polygalaceae,Securidaca spinifex
734649,Polygalaceae,Securidaca uniflora
939298,Betulaceae,Alnus
610833,Betulaceae,Alnus alnobetula x Alnus incana
81563,Betulaceae,Alnus alnobetula
131226,Betulaceae,Alnus alnobetula subsp. alnobetula
771347,Betulaceae,Alnus alnobetula subsp. crispa
131227,Betulaceae,Alnus alnobetula subsp. suaveolens
81567,Betulaceae,Alnus cordata
131228,Betulaceae,Alnus cordata subsp. cordata
997895,Betulaceae,Alnus cordata subsp. neapolitana
81569,Betulaceae,Alnus glutinosa
81570,Betulaceae,Alnus incana
131230,Betulaceae,Alnus incana subsp. incana
612587,Betulaceae,Alnus incana subsp. rugosa
81582,Betulaceae,Alnus x badensis
81583,Betulaceae,Alnus x elliptica
81587,Betulaceae,Alnus x spaethii
162506,Betulaceae,Alnus japonica
162503,Betulaceae,Alnus maritima
610834,Betulaceae,Alnus rubra
160288,Betulaceae,Alnus subcordata
189857,Betulaceae,Betula
761869,Betulaceae,Betula alleghaniensis
85915,Betulaceae,Betula x aurata
85916,Betulaceae,Betula x fennica
85918,Betulaceae,Betula x intermedia
85897,Betulaceae,Betula nana
761871,Betulaceae,Betula papyrifera
85903,Betulaceae,Betula pendula
85904,Betulaceae,Betula pubescens
85908,Betulaceae,Betula utilis
144283,Betulaceae,Betula utilis var. utilis
144282,Betulaceae,Betula utilis var. jacquemontii
190365,Betulaceae,Carpinus
89200,Betulaceae,Carpinus betulus
89205,Betulaceae,Carpinus ostrya
191180,Betulaceae,Corylus
92606,Betulaceae,Corylus avellana
92607,Betulaceae,Corylus colurna
92609,Betulaceae,Corylus maxima
188973,Casuarinaceae,Allocasuarina
81554,Casuarinaceae,Allocasuarina verticillata
190387,Casuarinaceae,Casuarina
670865,Casuarinaceae,Casuarina collina
89308,Casuarinaceae,Casuarina cunninghamiana
707117,Casuarinaceae,Casuarina cunninghamiana subsp. cunninghamiana
830117,Casuarinaceae,Casuarina potamophila
670866,Casuarinaceae,Casuarina teres
672865,Casuarinaceae,Gymnostoma chamaecyparis
674271,Casuarinaceae,Gymnostoma deplancheanum
672866,Casuarinaceae,Gymnostoma glaucescens
672867,Casuarinaceae,Gymnostoma intermedium
672868,Casuarinaceae,Gymnostoma leucodon
674272,Casuarinaceae,Gymnostoma nodiflorum
672869,Casuarinaceae,Gymnostoma poissonianum
672870,Casuarinaceae,Gymnostoma webbianum
190385,Fagaceae,Castanea
89302,Fagaceae,Castanea crenata
89307,Fagaceae,Castanea x coudercii
89304,Fagaceae,Castanea sativa
192516,Fagaceae,Fagus
97947,Fagaceae,Fagus sylvatica
197006,Fagaceae,Quercus
968897,Fagaceae,Quercus afares
611409,Fagaceae,Quercus canariensis x Quercus suber
116669,Fagaceae,Quercus canariensis
611406,Fagaceae,Quercus cerris x Quercus petraea
611410,Fagaceae,Quercus cerris x Quercus pyrenaica
611408,Fagaceae,Quercus cerris x Quercus robur
116670,Fagaceae,Quercus cerris
116672,Fagaceae,Quercus coccifera
159897,Fagaceae,Quercus coccinea
116677,Fagaceae,Quercus crenata
159802,Fagaceae,Quercus faginea
718399,Fagaceae,Quercus faginea subsp. faginea
611411,Fagaceae,Quercus frainetto
116704,Fagaceae,Quercus ilex
161392,Fagaceae,Quercus ilicifolia
116797,Fagaceae,Quercus x airensis
116799,Fagaceae,Quercus x andegavensis
116800,Fagaceae,Quercus x anselmi
933616,Fagaceae,Quercus x auzendei
116814,Fagaceae,Quercus x diversifrons
116816,Fagaceae,Quercus x firmurensis
116817,Fagaceae,Quercus x fontqueri
116829,Fagaceae,Quercus x kerneri
964689,Fagaceae,Quercus x lucombeana
116836,Fagaceae,Quercus x morisii
116837,Fagaceae,Quercus x pendulina
116838,Fagaceae,Quercus x pseudocerris
116842,Fagaceae,Quercus x rosacea
964676,Fagaceae,Quercus x streimii
116848,Fagaceae,Quercus x subalbescens
116853,Fagaceae,Quercus x trabutii
116855,Fagaceae,Quercus x turneri
116856,Fagaceae,Quercus x viveri
116722,Fagaceae,Quercus macrolepis
717441,Fagaceae,Quercus nigra
116740,Fagaceae,Quercus palustris
521658,Fagaceae,Quercus petraea
139584,Fagaceae,Quercus petraea subsp. petraea
139582,Fagaceae,Quercus petraea subsp. huguetiana
116751,Fagaceae,Quercus pubescens
116754,Fagaceae,Quercus pyrenaica
611405,Fagaceae,Quercus robur x Quercus rubra
116759,Fagaceae,Quercus robur
139596,Fagaceae,Quercus robur var. robur
718761,Fagaceae,Quercus robur var. tardissima
116762,Fagaceae,Quercus rubra
116774,Fagaceae,Quercus suber
611407,Fagaceae,Quercus velutina
995181,Juglandaceae,Carya cordiformis
610675,Juglandaceae,Carya ovata
995184,Juglandaceae,Carya tomentosa
193685,Juglandaceae,Juglans
161902,Juglandaceae,Juglans ailantifolia
104077,Juglandaceae,Juglans x intermedia
104074,Juglandaceae,Juglans nigra
104076,Juglandaceae,Juglans regia
196886,Juglandaceae,Pterocarya
116289,Juglandaceae,Pterocarya fraxinifolia
672526,Myricaceae,Canacomyrica
673246,Myricaceae,Canacomyrica monticola
195009,Myricaceae,Myrica
109130,Myricaceae,Myrica gale
671220,Nothofagaceae,Nothofagus aequilateralis
610673,Nothofagaceae,Nothofagus antarctica
671221,Nothofagaceae,Nothofagus balansae
671974,Nothofagaceae,Nothofagus baumanniae
671222,Nothofagaceae,Nothofagus codonandra
671223,Nothofagaceae,Nothofagus discoidea
192611,Fossombroniaceae,Fossombronia
6285,Fossombroniaceae,Fossombronia angulosa
6286,Fossombroniaceae,Fossombronia caespitiformis
786512,Fossombroniaceae,Fossombronia caespitiformis subsp. caespitiformis
786513,Fossombroniaceae,Fossombronia caespitiformis subsp. multispira
6288,Fossombroniaceae,Fossombronia echinata
6289,Fossombroniaceae,Fossombronia foveolata
6292,Fossombroniaceae,Fossombronia incurva
436550,Fossombroniaceae,Fossombronia maritima
786412,Fossombroniaceae,Fossombronia mittenii
6294,Fossombroniaceae,Fossombronia pusilla
779101,Fossombroniaceae,Fossombronia stephanii
6296,Fossombroniaceae,Fossombronia wondraczekii
191855,Disceliaceae,Discelium
5632,Disceliaceae,Discelium nudum
192197,Funariaceae,Entosthodon
5639,Funariaceae,Entosthodon attenuatus
433998,Funariaceae,Entosthodon convexus
792192,Funariaceae,Entosthodon duriaei
